date,repository,stars,forks,watchers,open_issues,language,views,unique_views,clones,unique_clones
2026-08-05,PG-Airflow-DAGs,1,0,0,0,Python,0,0,1,1
2026-08-05,PG-Analytics,1,0,0,0,Python,0,0,2,2
2026-08-05,PG-Core,1,0,0,0,,16,4,0,0
2026-08-05,PG-Cortex,1,0,0,0,,0,0,0,0
2026-08-05,PG-Edge-Container,1,0,0,0,Makefile,0,0,1,1
2026-08-05,PG-Infrastructure,1,0,0,0,Makefile,0,0,1,1
2026-08-05,PG-Sentinel,1,0,0,0,,0,0,0,0
2026-08-05,PG-Shared-Lib,1,0,0,0,Python,5,1,1,1
2026-08-05,PG-Synapse,1,0,0,0,,0,0,0,0
2026-08-05,Platform-Genesis,3,0,0,0,Makefile,1,1,0,0
2026-08-06,PG-APP-Core,1,0,0,0,Python,0,0,0,0
2026-08-06,PG-Airflow-DAGs,1,0,0,0,Python,0,0,0,0
2026-08-06,PG-Analytics,1,0,0,0,Python,0,0,0,0
2026-08-06,PG-Core,1,0,0,0,,4,1,0,0
2026-08-06,PG-Cortex,1,0,0,0,,0,0,0,0
2026-08-06,PG-Edge-Container,1,0,0,0,Makefile,0,0,0,0
2026-08-06,PG-Infrastructure,1,0,0,0,Makefile,0,0,0,0
2026-08-06,PG-Sentinel,1,0,0,0,,0,0,0,0
2026-08-06,PG-Shared-Lib,1,0,0,0,Python,0,0,0,0
2026-08-06,PG-Synapse,1,0,0,0,,0,0,0,0
2026-08-06,Platform-Genesis,3,0,0,0,Makefile,0,0,0,0
2026-08-07,PG-APP-Core,1,0,0,0,Python,0,0,0,0
2026-08-07,PG-Airflow-DAGs,1,0,0,0,Python,0,0,0,0
2026-08-07,PG-Analytics,1,0,0,0,Python,10,2,8,6
2026-08-07,PG-Core,1,0,0,0,,1,1,0,0
2026-08-07,PG-Cortex,1,0,0,0,,0,0,0,0
2026-08-07,PG-Edge-Container,1,0,0,0,Makefile,0,0,0,0
2026-08-07,PG-Infrastructure,1,0,0,0,Makefile,1,1,0,0
2026-08-07,PG-Sentinel,1,0,0,0,,0,0,1,1
2026-08-07,PG-Shared-Lib,1,0,0,0,Python,0,0,0,0
2026-08-07,PG-Synapse,1,0,0,0,,0,0,0,0
2026-08-07,Platform-Genesis,3,0,0,0,Makefile,2,2,0,0
2026-08-08,PG-APP-Core,1,0,0,0,Python,0,0,2,2
2026-08-08,PG-Airflow-DAGs,1,0,0,0,Python,0,0,1,1
2026-08-08,PG-Analytics,1,0,0,0,Python,0,0,3,3
2026-08-08,PG-Core,1,0,0,0,,0,0,2,2
2026-08-08,PG-Cortex,1,0,0,0,,0,0,2,2
2026-08-08,PG-Edge-Container,1,0,0,0,Makefile,0,0,1,1
2026-08-08,PG-Infrastructure,1,0,0,0,Makefile,0,0,1,1
2026-08-08,PG-Sentinel,1,0,0,0,,0,0,1,1
2026-08-08,PG-Shared-Lib,1,0,0,0,Python,0,0,1,1
2026-08-08,PG-Synapse,1,0,0,0,,0,0,2,2
2026-08-08,Platform-Genesis,3,0,0,0,Makefile,1,1,2,2
2026-08-09,PG-APP-Core,1,0,0,0,Python,0,0,0,0
2026-08-09,PG-Airflow-DAGs,1,0,0,0,Python,0,0,0,0
2026-08-09,PG-Analytics,1,0,0,0,Python,1,1,5,5
2026-08-09,PG-Core,1,0,0,0,,2,1,0,0
2026-08-09,PG-Cortex,1,0,0,0,,0,0,0,0
2026-08-09,PG-Edge-Container,1,0,0,0,Makefile,0,0,0,0
2026-08-09,PG-Infrastructure,1,0,0,0,Makefile,19,1,4,4
2026-08-09,PG-Sentinel,1,0,0,0,,0,0,1,1
2026-08-09,PG-Shared-Lib,1,0,0,0,Python,0,0,0,0
2026-08-09,PG-Synapse,1,0,0,0,,1,1,1,1
2026-08-09,Platform-Genesis,3,0,0,0,Makefile,1,1,0,0
2026-08-10,PG-APP-Core,1,0,0,0,Python,0,0,0,0
2026-08-10,PG-Airflow-DAGs,1,0,0,0,Python,1,1,0,0
2026-08-10,PG-Analytics,1,0,0,0,Python,1,1,2,2
2026-08-10,PG-Core,1,0,0,0,,1,1,1,1
2026-08-10,PG-Cortex,1,0,0,0,,0,0,0,0
2026-08-10,PG-Edge-Container,1,0,0,0,Makefile,1,1,0,0
2026-08-10,PG-Infrastructure,1,0,0,0,Makefile,3,1,1,1
2026-08-10,PG-Sentinel,1,0,0,0,,0,0,0,0
2026-08-10,PG-Shared-Lib,1,0,0,0,Python,1,1,0,0
2026-08-10,PG-Synapse,1,0,0,0,,0,0,0,0
2026-08-10,Platform-Genesis,3,0,0,0,Makefile,0,0,0,0
2026-08-11,PG-APP-Core,1,0,0,0,Python,0,0,0,0
2026-08-11,PG-Airflow-DAGs,1,0,0,0,Python,0,0,0,0
2026-08-11,PG-Analytics,1,0,0,0,Python,0,0,2,2
2026-08-11,PG-Core,1,0,0,0,,0,0,0,0
2026-08-11,PG-Cortex,1,0,0,0,,0,0,0,0
2026-08-11,PG-Edge-Container,1,0,0,0,Makefile,0,0,0,0
2026-08-11,PG-Infrastructure,1,0,0,0,Makefile,0,0,0,0
2026-08-11,PG-Sentinel,1,0,0,0,,0,0,0,0
2026-08-11,PG-Shared-Lib,1,0,0,0,Python,0,0,0,0
2026-08-11,PG-Synapse,1,0,0,0,,0,0,0,0
2026-08-11,Platform-Genesis,3,0,0,0,Makefile,0,0,1,1
2026-08-12,PG-APP-Core,1,0,0,0,Python,0,0,0,0
2026-08-12,PG-Airflow-DAGs,1,0,0,0,Python,0,0,0,0
2026-08-12,PG-Analytics,1,0,0,0,Python,0,0,2,2
2026-08-12,PG-Core,1,0,0,0,,0,0,0,0
2026-08-12,PG-Cortex,1,0,0,0,,0,0,0,0
2026-08-12,PG-Edge-Container,1,0,0,0,Makefile,0,0,0,0
2026-08-12,PG-Infrastructure,1,0,0,0,Makefile,0,0,0,0
2026-08-12,PG-Sentinel,1,0,0,0,,0,0,0,0
2026-08-12,PG-Shared-Lib,1,0,0,0,Python,0,0,0,0
2026-08-12,PG-Synapse,1,0,0,0,,1,1,0,0
2026-08-12,Platform-Genesis,3,0,0,0,Makefile,1,1,0,0
2026-08-13,PG-APP-Core,1,0,0,0,Python,0,0,1,1
2026-08-13,PG-Airflow-DAGs,1,0,0,0,Python,0,0,3,3
2026-08-13,PG-Analytics,1,0,0,0,Python,0,0,4,4
2026-08-13,PG-Core,1,0,0,0,,0,0,1,1
2026-08-13,PG-Cortex,1,0,0,0,,0,0,4,1
2026-08-13,PG-Edge-Container,1,0,0,0,Makefile,0,0,2,2
2026-08-13,PG-Infrastructure,1,0,0,0,Makefile,0,0,0,0
2026-08-13,PG-Sentinel,1,0,0,0,,0,0,2,2
2026-08-13,PG-Shared-Lib,1,0,0,0,Python,0,0,0,0
2026-08-13,PG-Synapse,1,0,0,0,,0,0,1,1
2026-08-13,Platform-Genesis,3,0,0,0,Makefile,3,2,54,49
2026-08-14,PG-APP-Core,1,0,0,0,Python,0,0,0,0
2026-08-14,PG-Airflow-DAGs,1,0,0,0,Python,0,0,0,0
2026-08-14,PG-Analytics,1,0,0,0,Python,0,0,12,7
2026-08-14,PG-Core,1,0,0,0,,2,1,0,0
2026-08-14,PG-Cortex,1,0,0,0,,0,0,1,1
2026-08-14,PG-Edge-Container,1,0,0,0,Makefile,0,0,0,0
2026-08-14,PG-Infrastructure,1,0,0,0,Makefile,0,0,1,1
2026-08-14,PG-Sentinel,1,0,0,0,,0,0,1,1
2026-08-14,PG-Shared-Lib,1,0,0,0,Python,0,0,2,2
2026-08-14,PG-Synapse,1,0,0,0,,0,0,0,0
2026-08-14,Platform-Genesis,3,0,0,0,Makefile,3,2,1,1
2026-08-15,PG-APP-Core,1,0,0,0,Python,1,1,0,0
2026-08-15,PG-Airflow-DAGs,1,0,0,0,Python,1,1,0,0
2026-08-15,PG-Analytics,1,0,0,0,Python,0,0,3,3
2026-08-15,PG-Core,1,0,0,0,,0,0,1,1
2026-08-15,PG-Cortex,1,0,0,0,,0,0,0,0
2026-08-15,PG-Edge-Container,1,0,0,0,Makefile,1,1,0,0
2026-08-15,PG-Infrastructure,1,0,0,0,Makefile,3,2,0,0
2026-08-15,PG-Sentinel,1,0,0,0,,0,0,0,0
2026-08-15,PG-Shared-Lib,1,0,0,0,Python,1,1,0,0
2026-08-15,PG-Synapse,1,0,0,0,,1,1,2,2
2026-08-15,Platform-Genesis,3,0,0,0,Makefile,7,1,1,1
2026-08-16,PG-APP-Core,1,0,0,0,Python,0,0,0,0
2026-08-16,PG-Airflow-DAGs,1,0,0,0,Python,0,0,0,0
2026-08-16,PG-Analytics,1,0,0,0,Python,0,0,10,6
2026-08-16,PG-Core,1,0,0,0,,1,1,0,0
2026-08-16,PG-Cortex,1,0,0,0,,0,0,1,1
2026-08-16,PG-Edge-Container,1,0,0,0,Makefile,0,0,0,0
2026-08-16,PG-Infrastructure,1,0,0,0,Makefile,0,0,0,0
2026-08-16,PG-Sentinel,1,0,0,0,,0,0,1,1
2026-08-16,PG-Shared-Lib,1,0,0,0,Python,0,0,0,0
2026-08-16,PG-Synapse,1,0,0,0,,0,0,0,0
2026-08-16,Platform-Genesis,3,0,0,0,Makefile,1,1,0,0
2026-08-17,PG-APP-Core,1,0,0,0,Python,0,0,0,0
2026-08-17,PG-Airflow-DAGs,1,0,0,0,Python,0,0,0,0
2026-08-17,PG-Analytics,1,0,0,0,Python,0,0,2,2
2026-08-17,PG-Core,1,0,0,0,,5,1,0,0
2026-08-17,PG-Cortex,1,0,0,0,,0,0,0,0
2026-08-17,PG-Edge-Container,1,0,0,0,Makefile,0,0,0,0
2026-08-17,PG-Infrastructure,1,0,0,0,Makefile,0,0,0,0
2026-08-17,PG-Sentinel,1,0,0,0,,0,0,0,0
2026-08-17,PG-Shared-Lib,1,0,0,0,Python,0,0,0,0
2026-08-17,PG-Synapse,1,0,0,0,,0,0,1,1
2026-08-17,Platform-Genesis,3,0,0,0,Makefile,4,2,0,0
2026-08-18,PG-APP-Core,1,0,0,0,Python,0,0,0,0
2026-08-18,PG-Airflow-DAGs,1,0,0,0,Python,0,0,0,0
2026-08-18,PG-Analytics,1,0,0,0,Python,0,0,3,3
2026-08-18,PG-Core,1,0,0,0,,0,0,0,0
2026-08-18,PG-Cortex,1,0,0,0,,0,0,0,0
2026-08-18,PG-Edge-Container,1,0,0,0,Makefile,0,0,0,0
2026-08-18,PG-Infrastructure,1,0,0,0,Makefile,1,1,0,0
2026-08-18,PG-Sentinel,1,0,0,0,,0,0,0,0
2026-08-18,PG-Shared-Lib,1,0,0,0,Python,0,0,0,0
2026-08-18,PG-Synapse,1,0,0,0,,0,0,0,0
2026-08-18,Platform-Genesis,3,0,0,0,Makefile,4,1,0,0
2026-08-19,PG-APP-Core,1,0,0,0,Python,0,0,0,0
2026-08-19,PG-Airflow-DAGs,1,0,0,0,Python,0,0,0,0
2026-08-19,PG-Analytics,1,0,0,0,Python,0,0,9,5
2026-08-19,PG-Core,1,0,0,0,,1,1,1,1
2026-08-19,PG-Cortex,1,0,0,0,,0,0,0,0
2026-08-19,PG-Edge-Container,1,0,0,0,Makefile,0,0,1,1
2026-08-19,PG-Infrastructure,1,0,0,0,Makefile,0,0,1,1
2026-08-19,PG-Sentinel,1,0,0,0,,0,0,0,0
2026-08-19,PG-Shared-Lib,1,0,0,0,Python,0,0,0,0
2026-08-19,PG-Synapse,1,0,0,0,,0,0,0,0
2026-08-19,Platform-Genesis,3,0,0,0,Makefile,3,3,1,1
